decimalLatitude,decimalLongitude,year
-37.2047,145.1747,2014
-37.2778,145.1631,2014
-37.2897,145.1811,2014
-37.6972,145.5600,2014
-37.5258,145.5231,2014
-37.5375,145.5131,2014
-37.4464,145.4778,2014
-37.7014,145.5722,2014
-37.6775,145.7408,2014
-37.7214,145.7214,2014
-37.5928,145.6431,2014
-37.5633,145.6825,2014
-37.6022,145.7017,2014
-37.7500,145.6494,2014
-37.7200,145.8006,2014
-37.2633,145.9058,2014
-36.9394,145.9472,2014
-37.4500,145.7567,2014
-36.5983,145.9561,2014
-36.2975,146.1608,2014
-36.1711,146.6522,2014
-36.2869,146.1600,2014
-36.4081,146.2133,2014
-36.2089,146.5686,2014
-35.6553,148.0617,2014
-35.7786,147.9567,2014
-35.9564,147.4211,2014
-35.5306,148.1267,2014
-36.9917,149.9117,2014
-35.5694,148.3267,2014
-35.5803,148.3239,2014
-35.5875,148.3464,2014
-37.5672,149.2750,2014
-37.5664,149.3231,2014
-37.5086,149.5136,2014
-37.4200,149.8186,2014
-37.2339,149.8281,2014
-37.1717,149.8553,2014
-37.4858,149.5778,2014
-37.6808,148.7581,2014
-37.6306,148.8867,2014
-37.5925,148.9844,2014
-37.5806,149.0206,2014
-37.5753,149.1089,2014
-37.4956,148.1619,2014
-37.4975,148.1608,2014
-37.7439,148.6497,2014
-37.6839,148.0375,2014
-37.6278,148.6192,2014
-37.7594,148.0744,2014
-37.3883,147.2275,2014
-37.3914,147.2453,2014
-37.5950,147.1931,2014
-37.7972,148.5883,2014
-37.7283,147.5300,2014
-37.6669,147.2806,2014
-38.4228,146.5811,2014
-37.9397,146.4022,2014
-38.0553,146.3297,2014
-38.3108,146.5631,2014
-38.2261,146.1450,2014
-38.3225,145.6144,2014
-38.1742,145.1703,2014
-38.3811,145.5719,2014
-38.2172,145.3775,2014
-41.7031,147.7967,2014
-41.7053,147.7967,2014
-41.7239,147.7956,2014
-41.7031,147.8025,2014
-41.7094,147.8081,2014
-41.4497,147.0889,2014
-41.4381,147.1111,2014
-41.4456,147.1144,2014
-35.5781,149.0164,2014
-35.5783,149.0022,2014
-35.5819,149.3056,2014
-37.6928,143.6944,2014
-41.1700,146.0539,2014
-41.1700,146.0553,2014
-41.5350,148.0842,2015
-41.5708,148.1811,2015
-41.4933,147.9903,2015
-41.4417,147.0800,2015
-43.0641,147.1871,2015
-41.7103,146.7278,2015
-42.2128,147.7644,2015
-42.2142,147.7525,2015
-42.2167,147.7497,2015
-42.3050,146.3897,2015
-41.1703,146.0539,2015
-41.2667,147.3986,2015
-41.2669,147.3925,2015
-41.4425,147.0928,2015
-41.4178,147.3353,2015
-40.8419,147.6433,2015
-41.3828,146.3836,2015
-41.0208,145.6767,2015
-41.2386,146.5297,2015
-41.3125,146.1461,2015
-41.3144,146.1483,2015
-41.3858,146.0864,2015
-41.3575,146.0728,2015
-41.4172,146.0742,2015
-40.9339,145.2403,2015
-40.9481,145.2419,2015
-40.9492,145.2403,2015
-42.0872,148.2419,2015
-41.8958,148.2961,2015
-41.9028,148.2956,2015
-42.0661,148.1939,2015
-41.8997,148.0508,2015
-41.9031,148.0581,2015
-41.9108,148.0569,2015
-41.1536,146.1494,2015
-42.0586,148.0011,2015
-42.0600,147.9881,2015
-42.0086,147.8764,2015
-42.0142,147.9089,2015
-42.0136,147.9644,2015
-42.0167,147.9431,2015
-42.0978,147.9894,2015
-42.1011,147.9850,2015
-41.9742,148.1411,2015
-41.9669,148.2283,2015
-41.9194,148.2178,2015
-42.1414,148.0444,2015
-41.8394,148.0606,2015
-41.8492,148.0489,2015
-41.8553,148.0383,2015
-41.8683,148.0228,2015
-41.8900,148.0469,2015
-41.1647,146.1456,2015
-41.2425,147.0528,2015
-41.2467,147.0633,2015
-41.1881,146.9967,2015
-41.3858,146.4006,2015
-41.0106,145.6781,2015
-41.2411,147.0317,2015
-41.2414,147.0333,2015
-41.1144,147.3747,2015
-41.1181,147.3925,2015
-41.1267,147.3889,2015
-41.1342,147.3742,2015
-41.0458,147.4006,2015
-41.0472,147.4008,2015
-41.0511,147.3981,2015
-41.0511,147.4061,2015
-41.0522,147.4022,2015
-41.0581,147.4083,2015
-41.0583,147.3997,2015
-41.0650,147.4022,2015
-41.0700,147.4106,2015
-41.0522,145.7689,2015
-40.0558,148.0717,2015
-40.0581,148.0611,2015
-39.9033,147.8261,2015
-40.2017,148.1142,2015
-40.0211,147.9192,2015
-40.0600,148.0567,2015
-40.0619,148.0567,2015
-41.1536,146.1497,2015
-35.5447,150.3761,2016
-35.5458,150.3692,2016
-35.2631,150.3511,2016
-35.2533,150.3806,2016
-35.2617,150.3586,2016
-35.5317,150.2486,2016
-35.6003,150.2561,2016
-35.4839,150.3169,2016
-35.5142,150.2167,2016
-35.6139,150.0806,2016
-35.5889,149.9186,2016
-35.5561,150.0375,2016
-35.5853,150.0583,2016
-42.0139,147.7305,2016
-42.0100,147.7867,2016
-41.1777,146.0289,2016
-41.2851,146.2548,2016
-41.2886,146.2516,2016
-41.4180,147.3357,2016
-41.3039,147.4839,2016
-41.3122,146.1457,2016
-41.3816,146.3973,2016
-41.3795,146.3868,2016
-41.1704,146.0545,2016
-41.1672,146.0569,2016
-41.3145,148.1866,2016
-41.5610,148.0952,2016
-41.5418,148.1802,2016
-41.5576,148.2070,2016
-41.6338,148.2421,2016
-42.0158,147.3582,2016
-35.1573,136.9375,2016
-35.2149,136.8627,2016
-35.2747,136.8854,2016
-35.2152,137.0440,2016
-35.2396,137.1401,2016
-35.2649,136.8521,2016
-35.0926,137.0121,2016
-35.1565,137.0675,2016
-34.7225,137.8343,2016
-34.7675,137.8013,2016
-35.0922,137.0464,2016
-34.5512,137.8464,2016
-42.6126,147.2567,2016
-42.6134,147.2649,2016
-42.9356,147.8998,2016
-42.9378,147.8932,2016
-43.0739,147.8877,2016
-43.0760,147.8904,2016
-43.0726,147.8796,2016
-42.9852,147.7113,2016
-43.1110,147.8966,2016
-43.1306,147.7189,2016
-43.1411,147.7183,2016
-43.0730,147.6774,2016
-42.9334,147.9011,2016
-42.9744,147.9098,2016
-42.9741,147.9043,2016
-42.8519,147.3946,2016
-42.6863,147.7111,2016
-42.7506,147.8281,2016
-42.7582,147.8294,2016
-42.8610,147.4541,2016
-42.8003,147.3391,2016
-41.8588,148.0238,2016
-41.8615,148.0151,2016
-41.8636,148.0076,2016
-41.8393,148.0159,2016
-41.8676,148.0374,2016
-41.8666,148.0178,2016
-41.8704,148.0072,2016
-41.8709,148.0126,2016
-42.0889,148.1280,2016
-42.0485,148.0612,2016
-42.0534,148.0632,2016
-42.1478,148.0559,2016
-41.9537,148.2286,2016
-41.9666,148.2304,2016
-42.0871,148.2422,2016
-42.0659,148.2077,2016
-41.9948,148.0590,2016
-42.0005,148.2500,2016
-41.7444,147.6988,2016
-41.7836,147.9545,2016
-41.8322,147.8829,2016
-41.8487,148.0497,2016
-41.8701,148.0232,2016
-41.8726,148.0218,2016
-41.8736,148.0167,2016
-41.8792,148.0105,2016
-41.8630,148.0232,2016
-41.8216,148.0054,2016
-41.8719,148.0224,2016
-41.8746,148.0204,2016
-41.8630,148.0194,2016
-41.8781,147.9978,2016
-41.8817,148.0009,2016
-41.8825,147.9950,2016
-41.8846,148.0014,2016
-41.8449,148.0135,2016
-41.8542,148.0158,2016
-41.8549,148.0138,2016
-41.8585,148.0200,2016
-41.8590,148.0214,2016
-41.8594,148.0177,2016
-41.8601,148.0187,2016
-41.8612,148.0197,2016
-41.8623,148.0227,2016
-41.8626,148.0224,2016
-41.8627,148.0202,2016
-41.8404,148.0158,2016
-41.8409,148.0153,2016
-41.8421,148.0179,2016
-41.8723,148.0172,2016
-41.8576,148.0238,2016
-41.8334,148.0155,2016
-41.8686,148.0156,2016
-41.8773,148.0117,2016
-41.8774,148.0139,2016
-41.8806,148.0102,2016
-41.8823,148.0113,2016
-41.8835,148.0131,2016
-41.4730,147.6314,2016
-41.4720,147.6884,2016
-41.4741,147.6390,2016
-41.4720,147.6688,2016
-41.4726,147.6688,2016
-41.4771,147.6632,2016
-41.4776,147.6598,2016
-41.7172,148.0818,2016
-41.6630,148.0804,2016
-41.6881,148.0845,2016
-41.7016,148.0956,2016
-41.4460,147.7366,2016
-41.4673,147.7351,2016
-41.4730,147.7118,2016
-41.1536,146.1494,2016
-35.5983,142.8532,2016
-36.4901,142.0650,2016
-36.4922,142.0671,2016
-36.2316,141.8380,2016
-37.0317,142.7650,2016
-37.1121,142.1161,2016
-36.9160,142.5067,2016
-37.0313,142.7653,2016
-37.1882,142.5938,2016
-37.2971,143.3848,2016
-37.2471,143.2206,2016
-37.2802,143.2392,2016
-37.2854,143.2361,2016
-37.2977,143.2523,2016
-41.7828,147.9106,2016
-41.8228,148.0079,2016
-41.8260,148.0093,2016
-41.8203,148.0116,2016
-41.8229,148.0143,2016
-41.8236,148.0140,2016
-41.8248,148.0144,2016
-41.9911,148.0573,2016
-41.9782,148.0677,2016
-41.9830,148.0649,2016
-41.9698,148.0750,2016
-41.9517,148.0788,2016
-41.9262,148.0713,2016
-41.9274,148.0694,2016
-41.9277,148.0748,2016
-41.9277,148.0762,2016
-42.0792,148.0665,2016
-41.8470,148.0172,2016
-41.8482,148.0173,2016
-41.8874,148.0446,2016
-41.8391,147.8716,2016
-41.8454,147.8464,2016
-41.8112,147.8060,2016
-42.0509,148.0860,2016
-42.0837,148.0681,2016
-42.0488,148.0594,2016
-41.7928,147.7619,2016
-41.8103,147.7617,2016
-41.1775,146.0285,2017
-41.1542,146.1506,2017
-41.1538,146.1496,2017
-41.6326,147.7612,2017
-41.6327,147.7615,2017
-41.6333,147.7602,2017
-41.6342,147.7617,2017
-41.6345,147.7619,2017
-41.6362,147.7587,2017
-41.6372,147.7614,2017
-42.0862,148.2415,2017
-41.9198,148.0619,2017
-41.9427,148.0746,2017
-41.9269,148.0808,2017
-41.9270,148.0792,2017
-41.9283,148.0839,2017
-41.9284,148.0830,2017
-41.9287,148.0730,2017
-41.9328,148.0850,2017
-41.9276,148.0616,2017
-41.9285,148.0583,2017
-41.9200,148.0575,2017
-41.9232,148.0532,2017
-41.9562,148.0856,2017
-41.9349,148.0879,2017
-41.9403,148.0884,2017
-41.9423,148.0871,2017
-41.9468,148.0871,2017
-41.9495,148.0863,2017
-41.9270,148.0646,2017
-41.6384,147.7650,2017
-41.6417,147.7610,2017
-41.6428,147.7613,2017
-41.6433,147.7637,2017
-41.6436,147.7637,2017
-41.6437,147.7632,2017
-41.6443,147.7625,2017
-41.9444,148.0760,2017
-41.9360,148.0859,2017
-41.9419,148.0862,2017
-41.9237,148.0634,2017
-41.8674,148.0225,2017
-41.8646,148.0196,2017
-41.8746,148.0115,2017
-41.8747,148.0108,2017
-41.8771,148.0112,2017
-41.6277,147.7571,2017
-41.6278,147.7538,2017
-41.6294,147.7515,2017
-41.6314,147.7533,2017
-41.6297,147.7572,2017
-41.6302,147.7582,2017
-41.6311,147.7592,2017
-41.6326,147.7611,2017
-35.0941,137.0084,2017
-35.1006,137.0095,2017
-35.1099,137.0120,2017
-35.1107,137.0122,2017
-35.1110,137.0191,2017
-35.1113,137.0177,2017
-35.1113,137.0184,2017
-35.1125,137.0152,2017
-35.0965,137.0088,2017
-35.1102,137.0220,2017
-35.1102,137.0222,2017
-35.2491,136.9269,2017
-35.2586,136.9293,2017
-35.2593,136.9294,2017
-35.2596,136.9356,2017
-35.2602,136.9249,2017
-41.2032,145.3218,2017
-41.3382,146.0760,2017
-41.3548,146.0691,2017
-41.3551,146.0727,2017
-41.3383,146.0790,2017
-41.0338,145.3776,2017
-40.9557,145.5213,2017
-40.9984,145.4510,2017
-40.9228,145.5664,2017
-40.8164,144.9842,2017
-41.3756,147.4233,2017
-41.3811,147.4196,2017
-41.0674,144.9368,2017
-41.0700,144.9341,2017
-41.1041,144.9755,2017
-41.0834,144.9706,2017
-41.0865,144.9572,2017
-41.0782,144.9722,2017
-40.9562,145.5950,2017
-40.9332,145.3660,2017
-40.9308,145.3560,2017
-40.9310,145.3497,2017
-40.9764,145.4536,2017
-40.9832,145.4549,2017
-40.9853,145.4514,2017
-41.0726,145.2834,2017
-40.9313,145.3218,2017
-41.4083,145.2379,2017
-41.2323,145.3307,2017
-41.0886,145.6029,2017
-41.0904,145.6031,2017
-41.0937,145.6005,2017
-41.0979,145.6025,2017
-41.5392,147.6719,2017
-41.1165,145.5781,2017
-41.1219,145.5794,2017
-41.1168,145.5608,2017
-41.1197,145.5861,2017
-41.1123,145.5867,2017
-41.1118,145.5897,2017
-41.1577,145.5406,2017
-41.1585,145.5397,2017
-41.1773,145.6041,2017
-41.1906,145.3182,2017
-41.1929,145.3193,2017
-41.2270,147.6229,2018
-41.2304,147.6109,2018
-41.2304,147.6160,2018
-41.6315,147.7623,2018
-41.6316,147.7619,2018
-41.6318,147.7611,2018
-41.6322,147.7641,2018
-41.6310,147.7664,2018
-41.6313,147.7659,2018
-41.6320,147.7651,2018
-41.6276,147.7581,2018
-41.6277,147.7545,2018
-41.6278,147.7563,2018
-41.6280,147.7501,2018
-41.6281,147.7524,2018
-41.6276,147.7590,2018
-41.6276,147.7598,2018
-41.6284,147.7607,2018
-41.6301,147.7616,2018
-41.6300,147.7579,2018
-41.6306,147.7588,2018
-41.6314,147.7595,2018
-41.6321,147.7607,2018
-41.6343,147.7618,2018
-41.6382,147.7638,2018
-41.5032,147.6150,2018
-41.5317,147.6649,2018
-41.5357,147.6618,2018
-41.0779,144.9723,2018
-41.0861,144.9550,2018
-42.1368,148.3174,2018
-41.6431,147.7636,2018
-41.6438,147.7641,2018
-41.6457,147.7654,2018
-41.6459,147.7672,2018
-41.6474,147.7640,2018
-41.6492,147.7646,2018
-41.6395,147.7578,2018
-41.6450,147.7639,2018
-41.6455,147.7609,2018
-41.0546,145.7656,2018
-41.1624,146.0633,2018
-41.2795,146.4119,2018
-41.3796,146.3868,2018
-41.3819,146.3965,2018
-41.1773,144.8814,2018
-41.2041,144.8687,2018
-41.2044,144.8699,2018
-41.1701,146.0548,2018
-41.5758,145.9398,2018
-41.5551,145.9021,2018
-42.2119,146.1257,2018
-41.9855,145.5165,2018
-42.1659,146.1997,2018
-42.2995,146.3858,2018
-42.3101,146.3934,2018
-42.7774,146.3978,2018
-42.8177,146.3557,2018
-43.1337,146.7918,2018
-43.0878,146.7522,2018
-42.9326,147.9016,2018
-42.9383,147.8982,2018
-42.9420,147.9225,2018
-42.7224,147.8398,2018
-41.6409,148.2418,2018
-42.0130,147.8534,2018
-41.2265,148.0198,2018
-41.2278,148.0297,2018
-41.3227,148.1346,2018
-41.3487,148.0816,2018
-41.4164,147.8963,2018
-41.5613,148.0949,2018
-41.3735,147.7734,2018
-41.0734,147.7256,2018
-41.0631,147.6412,2018
-41.0720,147.6615,2018
-41.7034,146.7195,2018
-41.7103,146.7268,2018
-41.4174,147.3344,2018
-41.3151,146.1506,2018
-41.0713,145.6145,2018
-41.0679,145.6051,2018
-41.0693,145.5970,2018
-40.9772,145.4538,2018
-40.9577,145.4912,2018
-41.6431,146.2896,2018
-41.6507,146.2891,2018
-41.8310,148.0176,2018
-41.8332,148.0190,2018
-41.8332,148.0192,2018
-41.8339,148.0193,2018
-41.8352,148.0210,2018
-41.8306,148.0239,2018
-41.8308,148.0196,2018
-41.8338,148.0262,2018
-41.8348,148.0243,2018
-41.8346,148.0170,2018
-41.8267,148.0210,2018
-41.8328,148.0137,2018
-41.2307,147.6110,2018
-41.2210,147.6255,2018
-41.2216,147.6250,2018
-41.6496,147.7598,2018
-41.6514,147.7609,2018
-41.6514,147.7616,2018
-41.6833,146.3570,2018
-41.6840,146.3614,2018
-41.6841,146.3589,2018
-41.6836,146.3761,2019
-41.6800,146.3523,2019
-41.6827,146.3516,2019
-41.6832,146.3673,2019
-41.6812,146.3568,2019
-41.6814,146.3550,2019
-41.6840,146.3518,2019
-41.6844,146.3531,2019
-41.6807,146.3508,2019
-41.6820,146.3480,2019
-41.6830,146.3522,2019
-41.6282,147.7678,2019
-41.6295,147.7663,2019
-41.6304,147.7682,2019
-41.6232,147.7610,2019
-41.6242,147.7666,2019
-41.6254,147.7555,2019
-41.6265,147.7583,2019
-41.6240,147.7691,2019
-41.6242,147.7694,2019
-41.6247,147.7692,2019
-41.6255,147.7700,2019
-41.6262,147.7688,2019
-41.6270,147.7705,2019
-41.6312,147.7729,2019
-41.6337,147.7659,2019
-41.6288,147.7679,2019
-41.6340,147.7680,2019
-41.9255,148.0797,2019
-41.9258,148.0857,2019
-41.9236,148.0622,2019
-41.6855,146.7515,2020
-41.6865,146.7509,2020
-41.6830,146.7434,2020
